ID	Value
msd3120	बाबुजी\N_NN बड़ी\JJ खुस\N_NN होलन\V_VM आउ\CC_CCD ओकर\PR_PRP माय\N_NN से\PSP कहलन\V_VM कि\CC_CCS अबरो\N_NN केत्ता\PR_PRQ रुपया\N_NN लेके\V_VM जा\V_VAUX हें\V_VAUX ।\RD_PUNC
msd3121	अभी\N_NN तो\PR_PRL हमरा\PR_PRP पैसा\N_NN हइ\V_VM ,\RD_PUNC एहे\DM_DMD फिन\CC_CCD चलल\V_VM ऊ\PR_PRP घरा\N_NN से\PSP ।\RD_PUNC
msd3122	फिनो\CC_CCD बड़ी\JJ रुपेया\N_NN कमैलक\V_VM ।\RD_PUNC
msd3123	दोस्तवा\N_NN से\PSP कहलक\V_VM कि\CC_CCS अबरी\RB तू\PR_PRP जो\V_VM यरा\N_NN ।\RD_PUNC
msd3124	इयरवा\N_NN कहलक\V_VM कि\CC_CCS ठीक\RB कहऽ\V_VM हऽ\V_VAUX ।\RD_PUNC
msd3125	अबरी\RB हम\PR_PRP जाहिआं\V_VM ।\RD_PUNC
msd3126	इयरवा\N_NN के\PSP कहलक\V_VM कि\CC_CCS जो\RP_RPD आउ\CC_CCD घरा\N_NN कुछ\QT_QTF समान\N_NN भी\RP_RPD ले\V_VM ले\V_VAUX जो\V_VAUX ।\RD_PUNC
msd3127	ऊ\PR_PRP बड़का\JJ सहर\N_NN में\PSP गेल\V_VM बाकि\CC_CCD ओकरा\PR_PRP कुछ\QT_QTF पसंद\N_NN न\RP_NEG पड़लै\V_VM खाली\QT_QTF एगो\QT_QTC सीप\N_NN पसंद\N_NN पड़लै\V_VM ।\RD_PUNC
msd3128	से\CC_CCD ऊ\PR_PRP छोड़\V_VM देलकै\V_VAUX ।\RD_PUNC
msd3129	ऊ\DM_DMD सीपवा\N_NN में\PSP एगो\QT_QTC बड़ी\RP_INTF नीमन\JJ पत्थर\N_NN हलै\V_VM ।\RD_PUNC
msd3130	ओही\DM_DMD पत्थरवा\N_NN खाली\QT_QTF ले\V_VM लेलकै\V_VAUX ।\RD_PUNC
msd3131	इयरवा\N_NN कहलकै\V_VM कि,\N_NN पत्थरा\N_NN तूं\PR_PRP ले\V_VM चल\V_VAUX ।\RD_PUNC
msd3132	ई\DM_DMI बड़ी\RP_INTF अच्छा\JJ पत्थर\N_NN हौ\V_VM ।\RD_PUNC
msd3133	दोस्तवा\N_NN लै\V_VM लेलक\V_VAUX आउ\CC_CCD आगे\N_NST बढ़\V_VM गेल\V_VAUX ।\RD_PUNC
msd3134	इयरवो\N_NN के\PSP मन\N_NN उब\JJ गेल\V_VM हल\V_VAUX ।\RD_PUNC
msd3135	ओहें\DM_DMD ऊ\PR_PRP पत्थरवा\N_NN पटक\N_NN देलक\V_VM ।\RD_PUNC
msd3136	तो\PR_PRL पत्थरवा\N_NN से\PSP तीन\QT_QTC गो\RP_CL लाल\N_NN निकलल\V_VM ।\RD_PUNC
msd3137	ऊ\PR_PRP तीनो\QT_QTC लाल\N_NN लेके\V_VM चलल\V_VAUX ।\RD_PUNC
msd3138	चलते\V_VM -\RD_PUNC चलते\V_VM रात\N_NN हो\V_VM गेल\V_VAUX ।\RD_PUNC
msd3139	ओकर\PR_PRP घर\N_NN एगो\QT_QTC जंगल\N_NN से\PSP हो\V_VM के\V_VAUX जाय\V_VAUX पड़ऽ\V_VAUX ह्लौ\V_VAUX ।\RD_PUNC
msd3140	जंगला\N_NN में\PSP एगो\QT_QTC ठग\N_NN के\PSP घर\N_NN हलै\V_VM ।\RD_PUNC
msd3141	घर\N_NN में\PSP एगो\QT_QTC बुढ़िया\N_NN रह\V_VM हलै\V_VAUX ।\RD_PUNC
msd3142	ऊ\PR_PRP बोलल\V_VM ऐ\RP_INJ बेटा\N_NN बड़ी\JJ रात\N_NN हो\V_VM गेलो\V_VAUX ।\RD_PUNC
msd3143	जंगल\N_NN हको\V_VM से\CC_CCD कहां\PR_PRQ से\PSP जैहमां\V_VM ।\RD_PUNC
msd3144	लड़कावा\N_NN कहलक\V_VM –\N_NN हम\PR_PRP चल\V_VM जइबो\V_VAUX ।\RD_PUNC
msd3145	बुढ़िया\N_NN सोचलक\V_VM कि\CC_CCS अब\RB हम\PR_PRP एकरा\DM_DMD कैसे\PR_PRQ फसांउ\V_VM ।\RD_PUNC
msd3146	तब\PR_PRL बुढ़िया\N_NN एगो\QT_QTC इमली\N_NN के\PSP डाढ़\N_NN तोर\V_VM के\V_VAUX दे\V_VAUX देलक\V_VAUX आउ\CC_CCD कहलक\V_VM कि\CC_CCS बल\RP_INJ आगे\N_NST हम्मर\PR_PRP एगो\QT_QTC बेटी\N_NN रहऽ\V_VM हको\V_VAUX ।\RD_PUNC
msd3147	ओकरा\PR_PRP दे\V_VM दीहऽ\V_VAUX ।\RD_PUNC
msd3148	ई\DM_DMI दवाई\N_NN हकै\V_VM आगे\N_NST देखऽ\V_VM हके\V_VAUX तो\PR_PRL सच्चे\RB एगो\QT_QTC लड़की\N_NN हके\V_VM ।\RD_PUNC
msd3149	लड़किया\N_NN कहलकै\V_VM कि\CC_CCS बल\RP_INJ ,\RD_PUNC ए\RP_INJ भैया\N_NN रात\N_NN हो\V_VM गेलो\V_VAUX घरा\N_NN अभी\RB कइसे\PR_PRQ जैइमां\V_VM ।\RD_PUNC
msd3150	आधी\QT_QTO रात\N_NN हो\V_VM गेलो\V_VAUX हे\V_VAUX ।\RD_PUNC
msd3151	घर\N_NN हइए\V_VM हौतो\V_VAUX बल\RP_INJ ऐहें\DM_DMD ठहर\N_NN जो\V_VM भोर\N_NN होतौ\V_VM तो\PR_PRL जैहेंऽ\V_VM ।\RD_PUNC
msd3152	लड़कावा\N_NN रस्तवे\N_NN मे\PSP इमलिमा\N_NN के\PSP सबे\QT_QTF पतवा\N_NN तोड़\V_VM देलकै\V_VAUX हल\V_VAUX आउ\CC_CCD केबल\RB एक\QT_QTC पत्ता\N_NN रहे\V_VM देलक\V_VAUX हल\V_VAUX ।\RD_PUNC
msd3153	लड़किया\N_NN के\PSP ऊ\PR_PRP कहलक\V_VM कि\CC_CCS ले\V_VM ई\DM_DMI डढ़िया\N_NN ।\RD_PUNC
msd3154	﻿तेरि\PR_PRP माय\N_NN देलको\V_VM हे\V_VAUX ।\RD_PUNC
msd3155	लड़किया\N_NN सोचलक\V_VM -\RD_PUNC बल\RP_INJ ,\RD_PUNC हमर\PR_PRP मैया\N_NN पागल\N_NN हो\V_VM गेल\V_VAUX हे\V_VAUX कि\CC_CCS एक\QT_QTC पता\N_NN देलक\V_VM हे\V_VAUX ।\RD_PUNC
msd3156	एकरा\DM_DMD ही\RP_RPD एक\QT_QTC पैसा\N_NN हे\V_VM कि\CC_CCS एक\QT_QTC लाख\N_NN हे\V_VM कि\CC_CCS केतना\PR_PRQ हे\V_VM ।\RD_PUNC
msd3157	ओकरा\PR_PRP कुछो\PR_PRI नै\RP_NEG पता\N_NN चललै\V_VM ।\RD_PUNC
msd3158	अन्हरि\N_NN लड़कावा\N_NN अप्पन\PR_PRP घर\N_NN पहुंचल\V_VM आउ\CC_CCD मौज\N_NN से\PSP रहे\V_VM लगल\V_VAUX ।\RD_PUNC
msd3159	एगो\QT_QTC दलिद्दर\JJ बाह्मण\N_NN हलन\V_VM ।\RD_PUNC
msd3160	ऊ\PR_PRP भीख\N_NN मांग\V_VM के\V_VAUX खा\V_VAUX हलन\V_VAUX ।\RD_PUNC
msd3161	रात\N_NN मांगे\V_VM तो\PR_PRL सवा\QT_QTO सेर\N_NN आउ\CC_CCD दिन\N_NN माँगे\V_VM तो\PR_PRL सवे\QT_QTO सेर\N_NN ।\RD_PUNC
msd3162	एक\QT_QTC दिन\N_NN बाह्मणी\N_NN कहलथियन\V_VM कि\CC_CCS तूं\N_NN दिन\N_NN -\RD_PUNC रात\N_NN बरबरे\N_NN कमा\N_NN हऽ\V_VM से\CC_CCD कइसे\PR_PRQ काम\N_NN चलतवऽ\V_VM ।\RD_PUNC
msd3163	बाल\N_NN -\RD_PUNC बच्चा\N_NN कइसे\PR_PRQ खैथुन\V_VM -\RD_PUNC पीथुन\V_VM ।\RD_PUNC
msd3164	से\CC_CCD कहीं\PR_PRQ परदेस\N_NN जयतऽ\V_VM हल\V_VAUX तो\PR_PRL कमा-कुमाके\V_VM लौतऽ\V_VAUX हल\V_VAUX ।\RD_PUNC
msd3165	पंडी\N_NN जी\N_NN कहलन\V_VM कि\CC_CCS कल्ह\N_NN भोरे\N_NN जबवऽ\V_VM ।\RD_PUNC
msd3166	कुछो\PR_PRI नस्ता\N_NN -\RD_PUNC पानी\N_NN बना\V_VM दिहंऽ\V_VAUX ।\RD_PUNC
msd3167	से\CC_CCD पड़िआइन\N_NN राख\N_NN के\PSP सतुआ\N_NN बना\V_VM के\V_VAUX बांध\V_VAUX दैलन\V_VAUX ।\RD_PUNC
msd3168	पंडी\N_NN जी\N_NN अप्पन\PR_PRP लड़िका\N_NN के\PSP साथ\PSP परदेस\N_NN निकलल\V_VM ।\RD_PUNC
msd3169	जाइत\V_VM -\RD_PUNC जाइत\V_VM एगो\QT_QTC नदी\N_NN पर\PSP पहुंचलन\V_VM आउ\CC_CCD नेहा-धोआके\V_VM पुजा\N_NN करे\V_VM लगलन\V_VAUX ।\RD_PUNC
msd3170	एने\DM_DMD पंडी\N_NN जी\N_NN के\PSP बेटा\N_NN निकाल\V_VM के\V_VAUX राख\N_NN के\PSP सतु\N_NN खाइत\V_VM हले\V_VAUX ।\RD_PUNC
msd3171	पंडी\N_NN जी\N_NN आन\V_VM के\V_VAUX देखलन\V_VAUX तो\PR_PRL वोललन\V_VM कि\CC_CCS भोसड़ी\N_NN राख\N_NN के\PSP सतु\N_NN देकऊ\V_VM हे\V_VAUX ।\RD_PUNC
msd3172	लड़कावा\N_NN राख\N_NN के\PSP सतु\N_NN के\PSP नदी\N_NN मे\PSP बहा\V_VM देलक\V_VAUX ।\RD_PUNC
msd3173	दूनो\QT_QTC उहां\DM_DMD से\PSP आगे\N_NST बढ़लन\V_VM आउ\CC_CCD चलते\V_VM -\RD_PUNC चलते\V_VM एगो\QT_QTC पहाड़\N_NN पर\PSP पहुंचलन\V_VM ।\RD_PUNC
msd3174	उहां\DM_DMD देखलऽ\V_VM कि\CC_CCS कोई\PR_PRI नऽ\RP_NEG हे\V_VM आउ\CC_CCD खीर\N_NN बन\V_VM रहल\V_VAUX हे\V_VAUX ।\RD_PUNC
msd3175	उहाँ\DM_DMD दुनो\QT_QTC खीर\N_NN बनौलन\V_VM आउ\CC_CCD झटपट\RB गटक\V_VM गेलन\V_VAUX ।\RD_PUNC
msd3176	खयला\V_VM -\RD_PUNC पिला\V_VM के\PSP बाद\PSP डर\N_NN के\PSP मारे\N_NN ओहनी\PR_PRP एगो\QT_QTC कोठी\N_NN मे\PSP घुस\V_VM गेलन\V_VAUX ।\RD_PUNC
msd3177	थोड़े\QT_QTF देर\N_NN के\PSP बाद\PSP एगो\QT_QTC बाघ\N_NN आयल\V_VM आउ\CC_CCD खीर\N_NN के\PSP न\RP_NEG देख\V_VM के\V_VAUX एने-ओन्ने\DM_DMD घुमे\V_VM लगल\V_VAUX ।\RD_PUNC
msd3178	ओहनी\PR_PRP के\PSP न\RP_NEG मालुम\N_NN हले\V_VM कि\CC_CCS इ\DM_DMD बाघ\N_NN के\PSP घर\N_NN हे\V_VM ।\RD_PUNC
msd3179	कोठया\N_NN के\PSP आन\N_NN से\PSP लड़कावा\N_NN बघवा\N_NN के\PSP देखलक\V_VM आउ\CC_CCD बप्पा\N_NN से\PSP कहलक\V_VM कि\CC_CCS हइजा\DM_DMD एगो\QT_QTC फरसा\N_NN हवऽ\V_VM कहऽ\V_VAUX तो\PR_PRL सार\N_NN के\PSP ओकरे\PR_PRP से\PSP मारीवऽ\V_VM ।\RD_PUNC
msd3180	ऊ\PR_PRP कहलक\V_VM कि\CC_CCS चुप\N_NN रहऽ\V_VM न\RP_NEG तो\PR_PRL बघवा\N_NN हमनी\PR_PRP दूनो\QT_QTC के\PSP आज\N_NN खा\V_VM जतवऽ\V_VAUX ।\RD_PUNC
msd3181	बघवा\N_NN सगरो\RB घुमल\V_VM चले\V_VAUX कि\CC_CCS कउन\PR_PRQ आन\V_VM के\V_VAUX खीरिया\N_NN खयलक\V_VM हेऽ\V_VAUX ।\RD_PUNC
msd3182	घूमत\V_VM -\RD_PUNC घूमते\V_VM ओकर\PR_PRP चूतड़\N_NN कोठी\N_NN के\PSP मान\N_NN में\PSP समा\V_VM गेल\V_VAUX ।\RD_PUNC
msd3183	तब\PR_PRL तक\RP_RPD पंडी\N_NN जी\N_NN के\PSP लइका\N_NN फरसा\N_NN के\PSP बाघ\N_NN के\PSP चुतड़\N_NN मे\PSP घोप\V_VM देलक\V_VAUX ।\RD_PUNC
msd3184	बाघ\N_NN राम\N_NN बाई\RB में\PSP भागा\V_VM ।\RD_PUNC
msd3185	ऊ\PR_PRP हल्ला\N_NN करइत\V_VM जाइत\V_VAUX हल\V_VAUX कि\CC_CCS हमर\PR_PRP घर\N_NN में\N_NN नांड़-फड़वा\N_NN घुसल\V_VM हे\V_VAUX ।\RD_PUNC
msd3186	से\CC_CCD एगो\QT_QTC सिआर\N_NN सुन\V_VM के\V_VAUX कहलक\V_VAUX कि\CC_CCS चलऽ\V_VM तो\PR_PRL हम\PR_PRP देखइत\V_VM हीऽ\V_VAUX कि\CC_CCS कउन\PR_PRQ हउ\V_VM ।\RD_PUNC
msd3187	से\PSP सिआर\N_NN आन\V_VM के\V_VAUX कोठी\N_NN के\PSP मान\N_NN में\PSP अप्पन\PR_PRP पोछी\N_NN घुसौलक\V_VM ।\RD_PUNC
msd3188	बाबा\N_NN जी\N_NN के\PSP लइका\N_NN पोछी\N_NN पकड़\V_VM लेलक\V_VAUX ।\RD_PUNC
msd3189	एन्ने\DM_DMR सिआर\N_NN जोर\N_NN लागा\V_VM के\V_VAUX भागे\V_VAUX लगल\V_VAUX तो\PR_PRL ओकर\PR_PRP पोछिए\N_NN कबर\V_VM गेल\V_VAUX ।\RD_PUNC
msd3190	ऊ\PR_PRP भी\RP_RPD ह्ल्ला\N_NN करइत\V_VM भागल\V_VAUX कि\CC_CCS ओकर\PR_PRP घर\N_NN में\PSP पोछकबार\N_NN घुसल\V_VM हे\V_VAUX ।\RD_PUNC
msd3191	डरल\V_VM_VNP सेर\N_NN आउ\CC_CCD सियार\N_NN दूनो\QT_QTC जंगल\N_NN में\PSP जे\PR_PRL भागल\V_VM से\CC_CCD फिनो\CC_CCD काहे\CC_CCS ला\PSP आवे\V_VM के\PSP नाम\N_NN लेवे\V_VM ।\RD_PUNC
msd3192	एन्ने\DM_DMD पंडी\N_NN जी\N_NN आउ\CC_CCD उनकर\PR_PRP लइका\N_NN कोठी\N_NN में\PSP से\PSP निकललन\V_VM आउ\CC_CCD बाघ\N_NN के\PSP घर\N_NN में\PSP जेतना\PR_PRL सर\N_NN -\RD_PUNC समान\N_NN आउ\CC_CCD रुपेया\N_NN -\RD_PUNC पइसा\N_NN दोसर\QT_QTO बाघ\N_NN के\PSP मार-कीन\N_NN के\PSP जमा\N_NN कयले\V_VM हले\V_VAUX से\PSP सब\QT_QTF लेके\V_VM घरे\N_NN आ\V_VM गेलन\V_VAUX ।\RD_PUNC
msd3193	आन\V_VM कै\V_VAUX पड़िआइन\N_NN से\PSP कहलन\V_VM कि\CC_CCS ले\V_VM बेटा\N_NN कमा\V_VM के\V_VAUX ले\V_VAUX अलउ\V_VAUX हे\V_VAUX ।\RD_PUNC
msd3194	अब\RB बइठ\V_VM के\V_VAUX खायल\V_VAUX कर\V_VAUX ।\RD_PUNC
msd3195	﻿एक\N_NN ठो\RP_CL बितनवां\N_NNP हलै\V_VM ।\RD_PUNC
msd3196	ऊ\PR_PRP अप्पन\PR_PRP मइया\N_NN से\PSP कहलकै\V_VM कि\CC_CCS ए\RP_INJ माय\N_NN ,\RD_PUNC तु\PR_PRP हमरा\PR_PRP एगो\QT_QTC भेंस\N_NN ले\V_VM दे\V_VAUX ।\RD_PUNC
msd3197	हम\PR_PRP ओकरा\PR_PRP से\PSP कमैबे\V_VM -\RD_PUNC खयबे\V_VM ।\RD_PUNC
msd3198	ओकरा\PR_PRP मइया\N_NN हलै\V_VM ने\RP_NEG ,\RD_PUNC से\CC_CCD एगो\QT_QTC भैंस\N_NN ले\V_VM दलकै\V_VAUX ।\RD_PUNC
msd3199	बितनवाँ\N_NNP ओकरा\PR_PRP चरावे\V_VM लगलै\V_VAUX ।\RD_PUNC
msd3200	एक\QT_QTC दिन\N_NN बितनवाँ\N_NNP भैसिया\N_NN के\PSP छोड़\V_VM के\V_VAUX खाय\V_VAUX चल\V_VAUX अयलै\V_VAUX और\CC_CCD राजा\N_NN जी\N_NN के\PSP बागा\N_NN में\PSP बेंगन\N_NN के\PSP पेड़\N_NN हलै\V_VM से\PSP बितनवां\N_NNP के\PSP भेंसिया\N_NN खा\V_VM गेलै\V_VAUX ।\RD_PUNC
msd3201	बस\N_NN राजा\N_NN जी\N_NN ओकर\PR_PRP भेंसिया\N_NN के\PSP काट\V_VM देल्थी\V_VAUX ।\RD_PUNC
msd3202	बितनवां\N_NNP कहलकै\V_VM ने\RP_NEG कि\CC_CCS ए\RP_INJ राजा\N_NN जी\N_NN ,\RD_PUNC भैंसिया\N_NN तो\PR_PRL काटिये\V_VM देला\V_VAUX से\RP_INJ ओकर\PR_PRP चमड़वा\N_NN हमरा\PR_PRP दै\V_VM दऽ\V_VAUX ।\RD_PUNC
msd3203	राजा\N_NN जी\N_NN कहलथिन\V_VM कि\CC_CCS ले\V_VM जाय\V_VAUX ने\RP_INJ रे\RP_INJ ओकरा\PR_PRP हम\PR_PRP की\PR_PRQ करबै\V_VM ।\RD_PUNC
msd3204	बितनवां\N_NNP चमड़वा\N_NN के\PSP ले\V_VM लेलक\V_VAUX ।\RD_PUNC
msd3205	बगिया\N_NN मे\PSP जाके\V_VM एक\QT_QTC तार\N_NN के\PSP पेड़\N_NN हलै\V_VM -\RD_PUNC उहां\DM_DMD पर\PSP चोरन\N_NN सव\QT_QTF चोरा\V_VM के\V_VAUX आवऽ\V_VAUX हल\V_VAUX आउ\CC_CCD चोरी\V_VM के\V_VAUX समान\N_NN बांट\N_NN हलै\V_VM ।\RD_PUNC
msd3206	बितनवां\N_NNP जा\V_VM के\V_VAUX तरवा\N_NN पर\PSP चढ\V_VM गेल\V_VAUX आउ\CC_CCD जब\PR_PRL रतिया\N_NN में\PSP चोरवन\N_NN पैसवा\N_NN बटि\V_VM ले\V_VAUX उहां\DM_DMD पर\PSP अयलै\V_VM आऊ\CC_CCD बांट\V_VM लगलै\V_VAUX तो\PR_PRL बितनवां\N_NNP ऊ\PR_PRP चमड़वा\N_NN के\PSP ऊपरे\N_NST से\PSP गिरैलक\V_VM ।\RD_PUNC
msd3207	बस\CC_CCD चोरवन\N_NN कहलकै\V_VM -\RD_PUNC अरे\RP_INJ बाप\N_NN रे\RP_INJ बाप\N_NN एकरा\DM_DMD पर\PSP भूत\N_NN रहऽ\V_VM हौ\V_VAUX ।\RD_PUNC
msd3208	से\CC_CCD भाग\V_VM रे\RP_INJ मरदे\N_NN तहिया\N_NN ओखनी\PR_PRP सब\QT_QTF भाग\V_VM गेलई\V_VAUX ।\RD_PUNC
msd3209	बस\CC_CCD ओकरा\PR_PRP पर\PSP से\PSP बितनवा\N_NNP उतरलै\V_VM आउ\CC_CCD सब\QT_QTF पैसवा\N_NN लेके\V_VM घर\N_NN चल\V_VM अयलै\V_VAUX आउ\CC_CCD मइया\N_NN से\PSP कहलकै\V_VM कि\CC_CCS ले\V_VM मइया\N_NN हम\PR_PRP एतना\QT_QTF पइसा\N_NN ले\V_VM अयलो\V_VAUX ।\RD_PUNC
msd3210	ओकर\PR_PRP कोठी\N_NN पइसा\N_NN से\PSP भर\RP_RPD गेलै\V_VM ।\RD_PUNC
msd3211	ओहनी\PR_PRP उहां\DM_DMD पर\PSP नै\RP_NEG बाँटलकै\V_VM ।\RD_PUNC
msd3212	ई\DM_DMI सब\QT_QTF बात\N_NN जाकै\V_VM_VF रजबा\N_NN के\PSP कहलकै\V_VM ।\RD_PUNC
msd3213	रजबा\N_NN भी\RP_RPD ओइसहीं\PR_PRL कलकै\V_VM ।\RD_PUNC
msd3214	पर\CC_CCD चोरबन\N_NN उ\PR_PRP दिन\N_NN पैसा\N_NN न\RP_NEG बटलकै\V_VM ।\RD_PUNC
msd3215	रजबा\N_NN बितनमा\N_NNP पर\PSP खिसिया\N_NN के\V_VM ओकर\PR_PRP घर\N_NN में\PSP आग\N_NN लगा\V_VM देलक\V_VAUX ।\RD_PUNC
msd3216	बस\CC_CCD बितनबमा\N_NNP कहलकै\V_VM कि\CC_CCS ए\RP_INJ राजा\N_NN जी\N_NN तू\PR_PRP तो\PR_PRL हम्मर\PR_PRP घरवा\N_NN मे\PSP आग\N_NN तो\PR_PRL लागाए\V_VM देलऽ\V_VAUX ।\RD_PUNC
msd3217	से\PSP ओकर\PR_PRP बनिया\N_NN (\RD_SYM राख\N_NN )\RD_SYM दे\V_VM दऽ\V_VAUX ।\RD_PUNC
msd3218	तब\PR_PRL रजवा\N_NN कहलकई\V_VM कि\CC_CCS ऊ\PR_PRP का\PR_PRQ रखल\V_VM हो\V_VAUX से\CC_CCD ले\V_VM जा\V_VAUX ।\RD_PUNC
msd3219	से\CC_CCD बितनवां\N_NNP बोरा\N_NN में\PSP बंद\N_NN करके\V_VM बनिया\N_NN बेचे\V_VM चल\V_VAUX गेलै\V_VAUX ।\RD_PUNC
msd3220	जैते\V_VM -\RD_PUNC जैते\V_VM एगे\QT_QTC व्यापारी\N_NN मिललै\V_VM ।\RD_PUNC
msd3221	ओह\RP_INJ हीरा\N_NN -\RD_PUNC मोती\N_NN जबाहर\N_NN बेचऽ\V_VM हलै\V_VAUX ऊ\PR_PRP पुछलकै\V_VM बितनवा\N_NN से\PSP कि\CC_CCS कऊची\PR_PRQ बेचऽ\V_VM हऽ\V_VAUX ।\RD_PUNC
msd3222	बितनवां\N_NNP कहलक\V_VM घर\N_NN चल\V_VM आउ\CC_CCD घर\N_NN पर\PSP जाके\V_VM अपन\PR_PRP मइया\N_NN से\PSP कहलक\V_VM कि\CC_CCS -\RD_PUNC ले\V_VM मंइया\N_NN बड़ी\JJ सन\RP_CL हीरा\N_NN -\RD_PUNC मोती\N_NN -\RD_PUNC जवाहरात\N_NN ।\RD_PUNC
msd3223	बस\CC_CCD ओकर\PR_PRP समान\N_NN से\PSP घर\N_NN भर\RP_RPD गलै\V_VM ।\RD_PUNC
msd3224	बस\CC_CCD रजवा\N_NN देख\V_VM के\V_VAUX जरे\V_VM लगलै\V_VAUX ई\DM_DMI बितनमां\N_NNP एतना\QT_QTF चीज\N_NN कहां\PR_PRQ से\PSP लावऽ\V_VM हकै\V_VAUX ।\RD_PUNC
msd3225	तब\PR_PRL ओकरा\PR_PRP बोला\V_VM के\V_VAUX बोरा\N_NN में\PSP बंद\N_NN कर\V_VM के\V_VAUX इनरा\N_NN मे\PSP फेंक\V_VM देलकै\V_VAUX ।\RD_PUNC
msd3226	इधर\DM_DMD से\PSP रोज\N_NN एगो\QT_QTC हाथी\N_NN पानी\N_NN पीये\V_VM ला\PSP जा\V_VM हलै\V_VAUX ।\RD_PUNC
msd3227	ऊ\PR_PRP दिन\N_NN पानी\N_NN पीये\V_VM गलै\V_VAUX बस\CC_CCD ओकरे\PR_PRP पर\PSP अप्पन\PR_PRP गोड\N_NN रखलकै\V_VAUX आउ\CC_CCD बोरवा\N_NN फट\V_VM गेलै\V_VAUX ।\RD_PUNC
msd3228	बितनवा\N_NNP ओकरा\PR_PRP में\PSP से\PSP निकल\V_VM गेल\V_VAUX आउ\CC_CCD हाथी\N_NN पर\PSP चढ़\V_VM के\V_VAUX घरै\N_NN चलल\V_VM आवऽ\V_VAUX हलै\V_VAUX ।\RD_PUNC
msd3229	रजवा\N_NN देखलकै\V_VM तो\PR_PRL कहलकै\V_VM कि\CC_CCS ए\RP_INJ रे\RP_INJ बितनबां\N_NNP हमरो\PR_PRP बोरवा\N_NN में\PSP बान्ह\V_VM के\V_VAUX नदिया\N_NN में\PSP फेक\V_VM लाव\V_VAUX ।\RD_PUNC
msd3230	बस\CC_CCD राजा\N_NN के\PSP बितनवां\N_NNP खुब\RP_INTF कस\RB के\V_VM बान्हलकै\V_VAUX आउ\CC_CCD नदिया\N_NN में\PSP फेंक\V_VM लौलकै\V_VAUX ।\RD_PUNC
msd3231	बस\CC_CCD ,\RD_PUNC तहिया\N_NN से\PSP हथिया\N_NN गेलै\V_VM पनिया\N_NN पिये\V_VM लै\V_VAUX ने\RP_NEG ,\RD_PUNC से\RP_INJ रजवा\N_NN के\PSP बोरवा\N_NN पर\PSP लतिया\N_NN पड़\V_VM गलै\V_VAUX आउ\CC_CCD रजवा\N_NN के\PSP पेट\N_NN फट\V_VM गेलै\V_VAUX ।\RD_PUNC
msd3232	रजवा\N_NN ओहीं\DM_DMD पर\PSP मर\V_VM गेलै\V_VAUX ।\RD_PUNC
msd3233	खिस्सा\N_NN गेलो\V_VM वन\N_NN में\PSP -\RD_PUNC समझ\N_NN अपने\PR_PRP मन\N_NN मे\PSP ।\RD_PUNC
msd3234	﻿दोसर\QT_QTO दिन\N_NN चरवहवन\N_NN गांव\N_NN में\PSP जा\V_VM के\V_VAUX हल्ला\N_NN कर\V_VM देलन\V_VAUX कि\CC_CCS एगो\QT_QTC पंडी\N_NN जी\N_NN अलयिन\V_VM हे\V_VAUX से\CC_CCD बड़ा\RP_INTF बढ़िया\JJ कथा\N_NN कहऽ\V_VM हयिन\V_VAUX ।\RD_PUNC
msd3235	दोसर\QT_QTO दिन\N_NN से\PSP बड़ी\JJ मानी\RP_CL लोग\N_NN कथा\N_NN सुने\V_VM आवे\V_VAUX लगलन\V_VAUX ।\RD_PUNC
msd3236	ओही\DM_DMD गांव\N_NN मे\PSP एगो\QT_QTC कंजूस\JJ बनिया\N_NN हले\V_VM ।\RD_PUNC
msd3237	ओकरा\PR_PRP चमड़ी\N_NN जाय\V_VM बाकि\CC_CCD दमड़ी\N_NN न\RP_NEG जाय\V_VM के\PSP खेयाल\N_NN बराबर\RB रहऽ\V_VM हल\V_VAUX ।\RD_PUNC
msd3238	एक\QT_QTC दिन\N_NN ऊ\PR_PRP ह्ल्ला\N_NN भोरे\N_NN मैदान\N_NN गेल\V_VM हल\V_VAUX तो\PR_PRL पार्वती\N_NNP के\PSP महादेव\N_NNP जी\N_NN से\PSP पृछइत\V_VM सुनलक\V_VAUX कि\CC_CCS बाबा\N_NN जी\N_NN के\PSP केतना\PR_PRQ मिलतइन\V_VAUX ।\RD_PUNC
msd3239	तब\PR_PRL मंदिर\N_NN में\PSP महादेव\N_NNP जी\N_NN पार्वती\N_NNP जी\N_NN से\PSP कहलकथिन\V_VM कि\CC_CCS एक\QT_QTC हजार\N_NN अइसे\N_NN आउ\CC_CCD दू\QT_QTC सौ\QT_QTC आरती\N_NN में\PSP ।\RD_PUNC
msd3240	ई\DM_DMI सब\QT_QTF बात\N_NN ह्ल्ला\N_NNP सुनलक\V_VM आउ\CC_CCD जा\V_VM के\V_VAUX पंडी\N_NN जी\N_NN से\PSP पॉच\QT_QTC सौ\QT_QTC में\PSP ठीका\N_NN करा\V_VM लेलक\V_VM ।\RD_PUNC
msd3241	पंडी\N_NN जी\N_NN सोचलन\V_VM कि\CC_CCS पांच\N_NN सौ\QT_QTC मिलत\V_VM कि\CC_CCS तो\PR_PRL न\RP_NEG मिलत\V_VM हमरा\PR_PRP पहिलहीं\QT_QTO मिल\V_VM तो\PR_PRL जाइत\V_VM हे\V_VAUX ।\RD_PUNC
