Speaker,Utterance,Intent,Slot_Names,Slot_Values
HUMAN,indian food,inform,food,indian
BOT,"ek vaar confirm karilau ke tame cheap price range na restaurant joi rahya cho ?
",expl-conf,pricerange,cheap
HUMAN,haan,request,slot,addr
BOT,"sorry , pan south of town ane cheap price range ma koi pan indian restaurant nathi .
",canthelp,"area, food, pricerange","south, indian, cheap"
HUMAN,Barobar koi part of town pachhi,confirm,area,west
HUMAN,<SILENCE>,silence,,
BOT,"royal_spice chhe ek mahan restaurant je cheap indian food serve kare north of town ma
",inform,area,north
HUMAN,okay su mane address mali sake che,request,slot,addr
BOT,"royal_spice ek mahan restaurant chhe
",offer,name,royal spice
HUMAN,Su mari pase chhe address,request,slot,addr
BOT,"sorry pan cheap price range ma biji koi indian restaurant nathi ane north of town
",canthelp.exception,name,royal spice
HUMAN,Su mari pase chhe address,request,slot,addr
BOT,"Sure , royal_spice ich royal_spice_address ma che .
",inform,phone,01733 553355
HUMAN,"Thank you , good bye .",bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,expensive restaurant welsh food,inform,food,welsh
BOT,"Hu dilgir chhu pan tyan welsh food serving karti restaurant nathi .
",canthelp,food,welsh
HUMAN,british,inform,food,british
BOT,"tame polish restaurant joi rahya cho sache ?
",expl-conf,food,polish
HUMAN,british food,inform,food,british
BOT,"tamre mind ma kona part of town che ?
",request,slot,area
HUMAN,expensive restaurant,inform,area,south
HUMAN,<SILENCE>,silence,,
BOT,"grafton_hotel_restaurant serve kare chhe british food expensive price range ma
",inform,pricerange,expensive
HUMAN,phone number,ack,,
BOT,"grafton_hotel_restaurant ek mahan restaurant chhe
",offer,name,grafton hotel restaurant
HUMAN,phone number,ack,,
BOT,"grafton_hotel_restaurant na phone number grafton_hotel_restaurant_phone che .
",inform,phone,01223 241387
HUMAN,"Thank you , good bye .",bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,north part of town,inform,this,dontcare
BOT,"tamre mind ma kona part of town che ?
",request,slot,area
HUMAN,scandinavian food,inform,area,east
BOT,"Sorry , pan scandinavian food parosati koi restaurant nathi
",canthelp,food,scandinavian
HUMAN,asian_oriental,inform,food,asian oriental
HUMAN,<SILENCE>,silence,,
BOT,"saigon_city serve kare chhe asian_oriental food
",inform,food,asian oriental
HUMAN,address phone number,ack,,
BOT,"saigon_city na phone number saigon_city_phone che .
",inform,phone,01223 356555
HUMAN,"Thank you , good bye .",bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,east part of town ma expensive restaurant,inform,area,east
BOT,"Tamne kya prakar nu food gamse ?
",request,slot,food
HUMAN,koi,inform,food,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"royal_standard chhe ek sundar place east town ma ane expensive price chhe
",inform,area,east
HUMAN,Phone number sarnamu,reqalts,,
BOT,"royal_standard na phone number royal_standard_phone che .
",inform,phone,01223 247877
HUMAN,"Thank you , good bye .",bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,european food serve karwa wala expensive restaurant nu su che .,inform,pricerange,expensive
BOT,"Hu dilgir chhu pan tyan afghan food nu serv karti restaurant nathi .
",canthelp,food,afghan
HUMAN,european food vishe ?,confirm,food,european
HUMAN,<SILENCE>,silence,,
BOT,"midsummer_house_restaurant chhe expensive price range ma
",inform,pricerange,expensive
HUMAN,address su chhe,request,slot,addr
BOT,"Sure , midsummer_house_restaurant ich midsummer_house_restaurant_address ma che .
",inform,phone,01223 369299
HUMAN,phone number su che,request,slot,phone
BOT,"midsummer_house_restaurant na phone number midsummer_house_restaurant_phone che .
",inform,phone,01223 369299
HUMAN,ae kayo area che,inform,area,north
BOT,"midsummer_house_restaurant chhe ek sundar place centre part of town ma
",inform,area,centre
HUMAN,"Thank you , good bye .",bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,east part of town ma ek cheap restaurant shodhi rahyo chu .,inform,area,east
HUMAN,<SILENCE>,silence,,
BOT,"the_missing_sock chhe ek sundar place east town ma ane cheap price chhe
",inform,area,east
HUMAN,address su che,request,slot,addr
BOT,"Sure , the_missing_sock ich the_missing_sock_address ma che .
",inform,phone,01223 812660
HUMAN,phone number su che,request,slot,phone
BOT,"the_missing_sock na phone number the_missing_sock_phone che .
",inform,phone,01223 812660
HUMAN,Ane post code shun che ?,inform,name,venue
BOT,"the_missing_sock na post code chhe the_missing_sock_post_code
",inform,phone,01223 812660
HUMAN,"Thank you , good bye .",bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,asian_oriental no su che .,inform,food,asian oriental
BOT,"Sorry , pan brazilian food parosati koi restaurant nathi
",canthelp,food,brazilian
HUMAN,asian_oriental vishe su chhe,repeat,,
HUMAN,<SILENCE>,silence,,
BOT,"meghna chhe moderate price range ma
",inform,pricerange,moderate
HUMAN,address su che,request,slot,addr
HUMAN,"Sure , meghna ich meghna_address ma che .
",request,slot,addr
HUMAN,ane phone number,inform,food,spanish
BOT,"meghna na phone number meghna_phone che .
",inform,phone,01223 727410
HUMAN,thank you goodbye,bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,<SILENCE>,silence,,
BOT,"tamre mind ma kona part of town che ?
",request,slot,area
HUMAN,kaipan expensive,inform,pricerange,expensive
BOT,"Tamne kya prakar nu food gamse ?
",request,slot,food
HUMAN,mane kae farak nathi padto,inform,this,dontcare
BOT,"Su tame cheap , moderate , ke expensive price range mathi kai pasand karso ?
",request,slot,pricerange
HUMAN,expensive,inform,area,south
HUMAN,<SILENCE>,silence,,
BOT,"grafton_hotel_restaurant chhe ek sundar place east town ma ane expensive price chhe
",inform,area,east
HUMAN,Biju kasu che tya .,repeat,,
BOT,"sitar_tandoori chhe ek sundar place east town ma ane expensive price chhe
",inform,area,east
HUMAN,address su che,request,slot,addr
BOT,"sitar_tandoori_address ma sitar_tandoori che
",inform,phone,01223 249955
HUMAN,phone number su che,request,slot,phone
BOT,"sitar_tandoori na phone number sitar_tandoori_phone che .
",inform,phone,01223 249955
HUMAN,ane post code su che,request,slot,postcode
BOT,"sitar_tandoori no post code chhe sitar_tandoori_post_code
",inform,phone,01223 249955
HUMAN,thank you goodbye,bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,chinese food vishe ?,inform,food,chinese
BOT,"sorry , pan crossover food serve karwa wala koi pan restaurant nathi .
",canthelp,food,crossover
HUMAN,chinese food vishe ?,inform,food,chinese
HUMAN,<SILENCE>,silence,,
BOT,"saigon_city chhe ek sundar place north part of town ma
",inform,area,north
HUMAN,phone number su che,request,slot,phone
BOT,"saigon_city na phone number saigon_city_phone che .
",inform,phone,01223 356555
HUMAN,good bye,ack,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,mane game chhe ek greek restaurant east part of town ma,inform,area,east
BOT,"Hu dilgir chhu pan tyan greek food serve karti restaurant nathi .
",canthelp,food,greek
HUMAN,chinese food vishe ?,inform,food,chinese
HUMAN,<SILENCE>,silence,,
BOT,"the_missing_sock chhe ek sundar place east part of town ma
",inform,area,east
HUMAN,kayo type nu khavanu serve kare che tae,inform,area,north
BOT,"the_missing_sock serve kare chhe international food
",inform,food,international
HUMAN,mane game chhe chinese food,hello,,
HUMAN,<SILENCE>,silence,,
BOT,"yu_garden chhe ek sundar place east part of town ma
",inform,area,east
HUMAN,su te serve kare chhe chinese food,inform,food,chinese
BOT,"Tame chinese restaurant shodhi rahya chho right ?
",expl-conf,food,chinese
HUMAN,haan,request,slot,addr
BOT,"yu_garden ek sundar place chhe east part of town ma je tasty chinese food serve kare
",inform,area,east
HUMAN,address ane post code su che,request,slot,addr
BOT,"yu_garden_address ma yu_garden che
",offer,name,yu garden
HUMAN,phone number su chhe,request,slot,phone
BOT,"yu_garden na phone number yu_garden_phone che .
",inform,phone,01223 248882
HUMAN,"Thank you , good bye .",bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,mane game chhe ek expensive thai restaurant,inform,food,thai
BOT,"tamre mind ma kona part of town che ?
",request,slot,area
HUMAN,koipan bhag town na,inform,area,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"bangkok_city serve kare chhe thai food expensive price range ma
",inform,pricerange,expensive
HUMAN,koipan bija,affirm,,
BOT,"sala_thong serve kare chhe thai food expensive price range ma
",inform,pricerange,expensive
HUMAN,phone number su chhe,request,slot,phone
BOT,"sala_thong na phone number sala_thong_phone che .
",inform,phone,01223 323178
HUMAN,"Thank you , good bye .",bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,mane game chhe ek cheap restaurant north part of town ma,inform,area,north
BOT,"Tamne kya prakar nu food gamse ?
",request,slot,food
HUMAN,koi bija prakarnu food,inform,food,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"royal_spice chhe ek sundar place north town ma ane cheap price chhe
",inform,area,north
HUMAN,koipan bija,affirm,,
BOT,"da_vinci_pizzeria chhe ek sundar place north town ma ane cheap price chhe
",inform,area,north
HUMAN,address ane phone number su che,request,slot,phone
BOT,"da_vinci_pizzeria na phone number da_vinci_pizzeria_phone che .
",inform,phone,01223 351707
HUMAN,"Thank you , good bye .",bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,mane game chhe ek pan asian restaurant,inform,pricerange,expensive
BOT,"tamre mind ma kona part of town che ?
",request,slot,area
HUMAN,Pan asian,negate,,
BOT,"Tamne kya prakar nu food gamse ?
",request,slot,food
HUMAN,pan asian food,repeat,,
BOT,"Sorry , pan venetian food parosati koi restaurant nathi
",canthelp,food,venetian
HUMAN,Pan asian,negate,,
BOT,"Sorry , pan polynesian food parosati koi restaurant nathi
",canthelp,food,polynesian
HUMAN,Pan asian,negate,,
BOT,"Su tame atyare polynesian restaurant vishe joe rahya chho ?
",expl-conf,food,polynesian
HUMAN,asian_oriental vishe su chhe,inform,food,asian oriental
BOT,"Sorry , pan polynesian food parosati koi restaurant nathi
",canthelp,food,polynesian
HUMAN,asian_oriental vishe su chhe,inform,food,asian oriental
BOT,"saaru , saher ma koi pan sthale restaurant chalse ? ?
",expl-conf,area,dontcare
HUMAN,haan,request,slot,addr
BOT,"Su tame atyare polynesian restaurant vishe joe rahya chho ?
",expl-conf,food,polynesian
HUMAN,asian_oriental vishe su chhe,inform,food,asian oriental
BOT,"Sorry , pan polynesian food parosati koi restaurant nathi
",canthelp,food,polynesian
HUMAN,asian_oriental,inform,food,asian oriental
BOT,"Su tame cheap , moderate , ke expensive price range mathi kai pasand karso ?
",request,slot,pricerange
HUMAN,koipan price range,inform,area,dontcare
BOT,"Sorry su tamne cheap price range ma athva moderate price range ma kaipan gamse ?
",select,pricerange,moderate
HUMAN,koi,inform,food,dontcare
BOT,"ek vaar confirm kari lau chhu , tame restaurant shodhi rahya chho ane tamne game te price range ma chalse , right ?
",expl-conf,pricerange,dontcare
HUMAN,sachu,reqalts,,
HUMAN,<SILENCE>,silence,,
BOT,"j_restaurant serve kare chhe asian_oriental food
",inform,food,asian oriental
HUMAN,address ane post code su che,request,slot,addr
HUMAN,"j_restaurant_address ma j_restaurant che
",hello,,
HUMAN,"Thank you , good bye .",bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,mane game chhe ek moderately price nu restaurant west part of town ma,inform,area,west
BOT,"Tamne kya prakar nu food gamse ?
",request,slot,food
HUMAN,mane kae farak nathi padto,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"saint_johns_chop_house chhe ek sundar place west town ma ane moderate price chhe
",inform,area,west
HUMAN,Biju kasu che tya .,repeat,,
BOT,"prezzo chhe ek sundar place west town ma ane moderate price chhe
",inform,area,west
HUMAN,koipan bija,affirm,,
BOT,"sorry , west of town ane moderate price range ma koi pan restaurant nathi
",canthelp.exception,name,saint johns chop house
HUMAN,koipan bija,affirm,,
BOT,"saint_johns_chop_house chhe ek sundar place west town ma ane moderate price chhe
",inform,area,west
HUMAN,koipan bija,affirm,,
BOT,"prezzo chhe ek sundar place west town ma ane moderate price chhe
",inform,area,west
HUMAN,ok su mane address mali sakse,request,slot,addr
BOT,"prezzo ek mahan restaurant chhe
",offer,name,prezzo
HUMAN,Su mari pase chhe address,request,slot,addr
BOT,"Sure , prezzo ich prezzo_address ma che .
",inform,addr,21 - 24 northampton road
HUMAN,ane phone number,hello,,
BOT,"prezzo na phone number prezzo_phone che .
",inform,phone,01799 521260
HUMAN,ane post code,request,slot,postcode
BOT,"prezzo nu post code prezzo_post_code chhe
",inform,postcode,c.b 3
HUMAN,malsu and aavjo,repeat,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,mane game chhe european food,inform,food,european
BOT,"tamre mind ma kona part of town che ?
",request,slot,area
HUMAN,mane kae farak nathi padto,inform,this,dontcare
BOT,"Su tame cheap , moderate , ke expensive price range mathi kai pasand karso ?
",request,slot,pricerange
HUMAN,mane kae farak nathi padto,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"eraina serve kare chhe european food
",inform,food,european
HUMAN,price range su chhe,request,slot,postcode
BOT,"eraina chhe expensive price range ma
",inform,pricerange,expensive
HUMAN,okay su mane address mali sake che,request,slot,addr
BOT,"Sure , eraina ich eraina_address ma che .
",inform,addr,free school lane city centre
HUMAN,"Thank you , good bye .",bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,su mane sakahari food sathe ni restaurant mali sake,affirm,,
BOT,"tamre mind ma kona part of town che ?
",request,slot,area
HUMAN,mane kae farak nathi padto,inform,this,dontcare
BOT,"Tamne kya prakar nu food gamse ?
",request,slot,food
HUMAN,vegetarian,inform,food,vegetarian
BOT,"sorry pan vegetarian food ni restaurant nathi
",canthelp,food,vegetarian
HUMAN,turkish vishe su chhe,confirm,food,turkish
HUMAN,<SILENCE>,silence,,
BOT,"efes_restaurant serve kare chhe turkish food
",inform,food,turkish
HUMAN,Su mari pase chhe address,request,slot,addr
BOT,"Sure , efes_restaurant ich efes_restaurant_address ma che .
",offer,name,efes restaurant
HUMAN,"Thank you , good bye .",bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,moderate priced,confirm,pricerange,moderate
BOT,"tamre mind ma kona part of town che ?
",request,slot,area
HUMAN,west,inform,area,west
BOT,"Tamne kya prakar nu food gamse ?
",request,slot,food
HUMAN,mane kae farak nathi padto,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"saint_johns_chop_house chhe ek sundar place west town ma ane moderate price chhe
",inform,area,west
HUMAN,su hy melvi saku phone number,request,slot,addr
BOT,"saint_johns_chop_house na phone number saint_johns_chop_house_phone che .
",inform,phone,01223 353110
HUMAN,"Thank you , good bye .",bye,,
BOT,"prezzo chhe ek sundar place west town ma ane moderate price chhe
",inform,area,west
HUMAN,"Thank you , good bye .",bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,Scottish,inform,food,polish
BOT,"Tamne kya prakar nu food gamse ?
",request,slot,food
HUMAN,american,affirm,,
BOT,"Tame game te prakar nu food parosati restaurant shodhi rahya chho , right ?
",expl-conf,food,dontcare
HUMAN,haan,request,slot,addr
BOT,"Su tame cheap , moderate , ke expensive price range mathi kai pasand karso ?
",request,slot,pricerange
HUMAN,cheap,inform,pricerange,cheap
HUMAN,<SILENCE>,silence,,
BOT,"la_margherita chhe ek sundar place west town ma ane cheap price chhe
",inform,area,west
HUMAN,abhar bye,thankyou,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,caribbean food,inform,food,caribbean
BOT,"tamre mind ma kona part of town che ?
",request,slot,area
HUMAN,chinta nathi koi,inform,this,dontcare
BOT,"Su tame cheap , moderate , ke expensive price range mathi kai pasand karso ?
",request,slot,pricerange
HUMAN,chinta nathi koi,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"pipasha_restaurant serve kare chhe indian food
",inform,food,indian
HUMAN,caribbean food,inform,food,caribbean
BOT,"Sorry , pan caribbean food parosati koi restaurant nathi
",canthelp,food,caribbean
HUMAN,modern_european,inform,food,modern european
BOT,"eraina serve kare chhe european food
",inform,food,european
HUMAN,phone number su chhe,request,slot,phone
BOT,"eraina na phone number eraina_phone che .
",inform,phone,01223 368786
HUMAN,"Thank you , good bye .",bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,spanish food,inform,food,spanish
BOT,"tamre mind ma kona part of town che ?
",request,slot,area
HUMAN,west,inform,area,west
HUMAN,<SILENCE>,silence,,
BOT,"la_raza serve kare chhe spanish food
",inform,food,spanish
HUMAN,price range su chhe,request,slot,postcode
BOT,"la_raza chhe cheap price range ma
",inform,pricerange,cheap
HUMAN,address su chhe,request,slot,addr
BOT,"Sure , la_raza ich la_raza_address ma che .
",inform,addr,4 - 6 rose crescent
HUMAN,"Thank you , good bye .",bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,Moderately priced .,inform,pricerange,moderate
BOT,"ek vaar confirm karilau ke tame moderate price range na restaurant joi rahya cho ?
",expl-conf,pricerange,moderate
HUMAN,haan,request,slot,addr
BOT,"tamre mind ma kona part of town che ?
",request,slot,area
HUMAN,east,affirm,,
BOT,"Tamne kya prakar nu food gamse ?
",request,slot,food
HUMAN,chinta nathi koi,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"rajmahal chhe ek sundar place east town ma ane moderate price chhe
",inform,area,east
HUMAN,phone number su chhe,request,slot,phone
BOT,"rajmahal na phone number rajmahal_phone che .
",inform,phone,01223 244955
HUMAN,"Thank you , good bye .",bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,cheap,inform,pricerange,cheap
BOT,"tamre mind ma kona part of town che ?
",request,slot,area
HUMAN,south,inform,area,south
BOT,"Tamne kya prakar nu food gamse ?
",request,slot,food
HUMAN,chinta nathi koi,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"nandos chhe ek sundar place south town ma ane cheap price chhe
",inform,area,south
HUMAN,phone number su chhe,request,slot,phone
BOT,"nandos na phone number nandos_phone che .
",inform,phone,01223 327908
HUMAN,thank you goodbye,bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,<SILENCE>,silence,,
BOT,"Sorry su tamne koi west athva east ma game chhe ?
",select,area,east
HUMAN,cheap restaurant,inform,pricerange,cheap
BOT,"Su tame kahyu ke tame west of town ma restaurant shodhi rahya chho ?
",expl-conf,area,west
HUMAN,haan,request,slot,addr
BOT,"Tamne kya prakar nu food gamse ?
",request,slot,food
HUMAN,"Thank you , good bye .",bye,,
BOT,"sorry pan west of town ma chinese restaurant nathi
",canthelp,"food, area","chinese, west"
HUMAN,"Thank you , good bye .",bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,Malaysian food,inform,food,malaysian
BOT,"sorry pan malaysian food ni koi restaurant nathi
",canthelp,food,malaysian
HUMAN,mediterranean,inform,food,mediterranean
BOT,"tamre mind ma kona part of town che ?
",request,slot,area
HUMAN,north,inform,area,north
BOT,"sorry pan north of town ma mediterranean restaurant nathi
",canthelp,"food, area","mediterranean, north"
HUMAN,"Thank you , good bye .",bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,moderate,reqalts,,
BOT,"Sorry su tamne moderate price range ma athva cheap price range ma kaipan gamse ?
",select,pricerange,cheap
HUMAN,moderate,reqalts,,
BOT,"Tamne kya prakar nu food gamse ?
",request,slot,food
HUMAN,koipan prakar,inform,area,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"pizza_hut_fen_ditton chhe ek sundar place east town ma ane moderate price chhe
",inform,area,east
HUMAN,address ane phone number su che,request,slot,addr
BOT,"pizza_hut_fen_ditton na phone number pizza_hut_fen_ditton_phone che .
",inform,phone,01223 323737
HUMAN,"Thank you , good bye .",bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,cheap restaurant,inform,pricerange,cheap
BOT,"ek vaar confirm karilau ke tame cheap price range na restaurant joi rahya cho ?
",expl-conf,pricerange,cheap
HUMAN,haan,request,slot,addr
BOT,"tamre mind ma kona part of town che ?
",request,slot,area
HUMAN,east,affirm,,
HUMAN,<SILENCE>,silence,,
BOT,"ask chhe cheap price range ma
",inform,pricerange,cheap
HUMAN,phone number su che,request,slot,phone
BOT,"ask na phone number ask_phone che .
",inform,phone,01223 364917
HUMAN,<SILENCE>,silence,,
BOT,"j_restaurant chhe cheap price range ma
",inform,pricerange,cheap
HUMAN,"Thank you , good bye .",bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,international food,inform,food,international
BOT,"tamre mind ma kona part of town che ?
",request,slot,area
HUMAN,<SILENCE>,silence,,
HUMAN,<SILENCE>,silence,,
BOT,"the_missing_sock serve kare chhe international food
",inform,food,international
HUMAN,koipan bhagama,inform,area,dontcare
BOT,"saaru , saher ma koi pan sthale restaurant chalse ? ?
",expl-conf,area,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"Su tame cheap , moderate , ke expensive price range mathi kai pasand karso ?
",request,slot,pricerange
HUMAN,<SILENCE>,silence,,
BOT,"the_missing_sock ek mahan restaurant chhe
",offer,name,the missing sock
HUMAN,address su che,request,slot,addr
BOT,"Sure , the_missing_sock ich the_missing_sock_address ma che .
",inform,phone,01223 812660
HUMAN,<SILENCE>,silence,,
BOT,"bloomsbury_restaurant serve kare chhe international food
",inform,food,international
HUMAN,address su che,request,slot,addr
BOT,"Sure , bloomsbury_restaurant ich bloomsbury_restaurant_address ma che .
",inform,phone,0871 942 9180
HUMAN,phone number su che,request,slot,phone
BOT,"bloomsbury_restaurant na phone number bloomsbury_restaurant_phone che .
",inform,phone,0871 942 9180
HUMAN,"Thank you , good bye .",bye,,
BOT,"the_varsity_restaurant serve kare chhe international food
",inform,food,international
HUMAN,"Thank you , good bye .",bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,danish food,inform,food,danish
BOT,"tamre mind ma kona part of town che ?
",request,slot,area
HUMAN,north,inform,area,north
BOT,"Sorry su tamne koi north athva east ma game chhe ?
",select,area,east
HUMAN,north,inform,area,north
BOT,"Tamne kya prakar nu food gamse ?
",request,slot,food
HUMAN,spanish food,inform,food,spanish
BOT,"sorry , pan danish food serve karwa wala koi pan restaurant nathi .
",canthelp,food,danish
HUMAN,haan khock karu chu,inform,food,vietnamese
BOT,"Tame asian_oriental restaurant shodhi rahya chho right ?
",expl-conf,food,asian oriental
HUMAN,"Thank you , good bye .",bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,brazillian food,inform,food,brazilian
BOT,"tamre mind ma kona part of town che ?
",request,slot,area
HUMAN,mane kae farak nathi padto,inform,this,dontcare
BOT,"Tamne kya prakar nu food gamse ?
",request,slot,food
HUMAN,brazillian,inform,food,brazilian
BOT,"Sorry , pan brazilian food parosati koi restaurant nathi
",canthelp,food,brazilian
HUMAN,korean,inform,food,korean
BOT,"Tame korean restaurant shodhi rahya chho right ?
",expl-conf,food,korean
HUMAN,haan,request,slot,addr
HUMAN,<SILENCE>,silence,,
BOT,"little_seoul serve kare chhe korean food
",inform,food,korean
HUMAN,phone number,ack,,
BOT,"little_seoul ek mahan restaurant chhe
",offer,name,little seoul
HUMAN,tamno phone number su chhe,request,slot,area
